gwcode,year,cowcode,country,iso2,iso3,un,un_trade_pct_gdp,un_gdp,population,gdpcap,gdp_log,gdpcap_log,population_log,advocacy,entry,funding,entry_std,funding_std,advocacy_std,barriers_total,barriers_total_std,ngo_register,ngo_register_burden,ngo_register_appeal,ngo_barrier_foreign_funds,ngo_disclose_funds,ngo_foreign_fund_approval,ngo_foreign_fund_channel,ngo_foreign_fund_restrict,ngo_foreign_fund_prohibit,ngo_type_foreign_fund_prohibit,ngo_politics,ngo_politics_foreign_fund,laws,PTS,PTS_factor,latent_hr_mean,latent_hr_sd,v2cseeorgs,v2csreprss,v2cscnsult,v2csprtcpt,v2csgender,v2csantimv,v2xcs_ccsi,v2x_freexp,v2x_freexp_altinf,v2clacfree,v2meslfcen,v2csrlgrep,v2mecenefm,v2meharjrn,v2x_civlib,v2x_clphy,v2x_clpriv,v2x_clpol,v2x_polyarchy,v2x_libdem,v2x_regime,v2x_corr,v2x_rule,armed_conflict,armed_conflict_num,pred_group
775,1995,775,Myanmar (Burma),MM,MMR,104,0.49166139306201595,9497039958.25476,43901598,216.32560979340116,22.974246003659125,5.376784725365063,17.597461278294066,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,5,Level 5,-1.87005376280988,0.125697945159532,-2.149,-1.577,-1.691,-1.387,0.662,0.649,0.087,0.069,0.074,-2.335,-1.823,-1.674,-2.773,-2.284,0.119,0.17,0.1,0.107,0.096,0.019,0,0.899,0.044,TRUE,1,Training
775,1996,775,Myanmar (Burma),MM,MMR,104,0.4235742326523392,10108907625.0988,44452203,227.41072304332815,23.03668281518943,5.426757735188527,17.609925080000902,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,4,Level 4,-1.99094860588921,0.128274568703352,-2.149,-1.577,-1.691,-1.387,0.662,0.649,0.087,0.069,0.074,-2.335,-1.823,-1.674,-2.773,-2.284,0.119,0.17,0.1,0.107,0.096,0.019,0,0.899,0.044,TRUE,1,Training
775,1997,775,Myanmar (Burma),MM,MMR,104,0.36059687253707395,10680221272.164,45027223,237.19475820580806,23.091659388631253,5.46888156825295,17.622777820378303,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,5,Level 5,-2.08772407747732,0.133214414369219,-2.149,-1.577,-1.691,-1.387,0.662,0.575,0.087,0.069,0.074,-2.335,-1.823,-1.674,-2.773,-2.284,0.119,0.17,0.1,0.107,0.096,0.019,0,0.899,0.044,TRUE,1,Training
775,1998,775,Myanmar (Burma),MM,MMR,104,0.6278492849451474,11209273361.7744,45611220,245.75692914538135,23.140007251392017,5.5043429545418086,17.63566429685021,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,5,Level 5,-2.07044971043299,0.130711903694445,-2.149,-1.577,-1.691,-1.387,0.662,0.575,0.087,0.069,0.074,-2.335,-1.823,-1.674,-2.773,-2.284,0.119,0.17,0.1,0.107,0.096,0.019,0,0.899,0.044,TRUE,1,Training
775,1999,775,Myanmar (Burma),MM,MMR,104,0.6085210882496629,12436142861.238,46181075,269.29089158790697,23.243872816793083,5.595792176697867,17.648080640095216,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,4,Level 4,-2.00486571021872,0.130158977781328,-2.149,-1.577,-1.691,-1.387,0.662,0.575,0.087,0.069,0.074,-2.335,-1.823,-1.674,-2.773,-2.284,0.119,0.17,0.1,0.107,0.096,0.019,0,0.899,0.044,TRUE,1,Training
775,2000,775,Myanmar (Burma),MM,MMR,104,0.5845020237095176,14145606422.7521,46719698,302.776067232971,23.37266991266164,5.7129934802393825,17.65967643242226,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,5,Level 5,-2.07043625933808,0.131177019671625,-2.149,-1.577,-1.691,-1.387,0.662,0.575,0.087,0.069,0.078,-1.864,-1.823,-1.674,-2.773,-2.284,0.13,0.189,0.1,0.118,0.096,0.022,0,0.899,0.055,TRUE,1,Training
775,2001,775,Myanmar (Burma),MM,MMR,104,0.6740409314727583,15750296809.2514,47225119,333.51523813526865,23.480125047072324,5.809688555871877,17.670436491200444,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,4,Level 4,-1.84680711119071,0.124013966635312,-2.149,-1.577,-1.691,-1.387,0.662,0.575,0.087,0.069,0.078,-1.864,-1.823,-1.674,-2.773,-2.284,0.13,0.189,0.1,0.118,0.096,0.022,0,0.899,0.055,TRUE,1,Training
775,2002,775,Myanmar (Burma),MM,MMR,104,0.49815130000062113,17644351688.5831,47702163,369.8857783154005,23.593681551465128,5.913194250722702,17.680487300742424,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,4,Level 4,-1.95767486889513,0.127153999878913,-2.149,-1.577,-1.691,-1.387,0.662,0.575,0.087,0.069,0.078,-1.864,-1.823,-1.674,-2.773,-2.284,0.13,0.189,0.1,0.118,0.096,0.022,0,0.899,0.055,TRUE,1,Training
775,2003,775,Myanmar (Burma),MM,MMR,104,0.44521207880812075,20087034863.6963,48148907,417.1856873863471,23.72334041223212,6.0335314161775155,17.689808996054605,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,4,Level 4,-1.93366782195006,0.127835223887826,-2.149,-1.577,-1.691,-1.387,0.662,0.575,0.087,0.069,0.078,-1.864,-1.823,-1.674,-2.773,-2.284,0.13,0.189,0.1,0.118,0.096,0.022,0,0.899,0.055,TRUE,1,Training
775,2004,775,Myanmar (Burma),MM,MMR,104,0.4599868268837663,22811773472.3723,48564489,469.7212704610626,23.85054261999555,6.152139477213189,17.69840314278236,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,4,Level 4,-1.84954504257581,0.124719837464527,-2.149,-1.577,-1.691,-1.387,0.662,0.575,0.087,0.069,0.078,-1.864,-1.823,-1.674,-2.773,-2.284,0.13,0.189,0.1,0.118,0.096,0.022,0,0.899,0.055,TRUE,1,Training
775,2005,775,Myanmar (Burma),MM,MMR,104,0.45115251981437027,25907096347.7455,48949931,529.2570554950424,23.97778275838387,6.271474241045705,17.706308517338165,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,4,Level 4,-1.92757270659044,0.126342518059388,-2.149,-1.577,-1.691,-1.387,0.662,0.575,0.087,0.069,0.078,-1.864,-1.823,-1.674,-2.773,-2.284,0.13,0.189,0.1,0.118,0.096,0.022,0,0.899,0.055,TRUE,1,Training
775,2006,775,Myanmar (Burma),MM,MMR,104,0.5699706979956626,29294651403.3176,49301049,594.1993527017569,24.100670790344033,6.38721487366702,17.713455916677013,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,4,Level 4,-1.94394627508702,0.127418093467743,-2.149,-1.577,-1.691,-1.387,0.662,0.575,0.087,0.069,0.078,-1.864,-1.823,-1.674,-2.773,-2.284,0.13,0.189,0.1,0.118,0.096,0.022,0,0.899,0.055,TRUE,1,Training
775,2007,775,Myanmar (Burma),MM,MMR,104,0.511805650408146,32807501685.1717,49621479,661.1552566817224,24.213923036100155,6.4939886937868065,17.719934342313348,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,5,Level 5,-2.00850052427456,0.130679550132116,-2.149,-1.577,-1.691,-1.387,0.662,1.086,0.087,0.08,0.074,-1.876,-1.823,-1.674,-2.773,-2.284,0.113,0.145,0.095,0.122,0.094,0.022,0,0.899,0.055,TRUE,1,Training
775,2008,775,Myanmar (Burma),MM,MMR,104,0.4056271685733067,36172010498.9981,49929642,724.4596406078398,24.31155146607668,6.585426053663645,17.726125412413033,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,4,Level 4,-1.74068765509029,0.124212227467296,-2.149,-1.577,-1.691,-1.387,0.662,0.612,0.087,0.073,0.072,-1.856,-1.823,-1.531,-2.773,-2.284,0.143,0.17,0.105,0.118,0.096,0.02,0,0.899,0.055,TRUE,1,Training
775,2009,775,Myanmar (Burma),MM,MMR,104,0.33491855448142366,39988160286.5855,50250366,795.7784881922154,24.41184925441046,6.679320865951436,17.732528388459023,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,4,Level 4,-1.61717767150367,0.156465549001809,-2.149,-1.577,-1.691,-1.387,0.662,0.612,0.087,0.081,0.094,-1.534,-1.823,-1.564,-2.773,-2.284,0.142,0.184,0.108,0.123,0.099,0.021,0,0.899,0.055,TRUE,1,Training
775,2010,775,Myanmar (Burma),MM,MMR,104,0.34678584934392154,44050000301.1338,50600827,870.5391376534972,24.50859119616478,6.769112718167129,17.73947847799765,1,1,2.5,0.3333333333333333,0.5555555555555556,0.5,4.5,1.3888888888888888,1,1,0,0,1,1,1,0,0,0.5,1,0,TRUE,5,Level 5,-1.62892071318535,0.121153397725326,-1.185,-1.022,-1.179,-0.434,0.878,0.184,0.206,0.234,0.222,-1.112,-1.003,-1.283,-1.763,-1.864,0.167,0.357,0.107,0.257,0.117,0.027,0,0.886,0.098,TRUE,1,Training
775,2011,775,Myanmar (Burma),MM,MMR,104,0.31184220480002617,46513048305.567,50990612,912.1884692336504,24.562998718898328,6.815846623585616,17.747152095312714,0.5,1,2.5,0.3333333333333333,0.5555555555555556,0.25,4,1.1388888888888888,1,1,0,0,1,1,1,0,0,0.5,0.5,0,TRUE,4,Level 4,-1.79389548332822,0.122104752267324,0.025,-0.708,-0.1,0.837,0.967,-0.301,0.451,0.214,0.214,-0.661,0.185,-0.749,-0.655,-1.139,0.249,0.449,0.163,0.251,0.199,0.091,1,0.769,0.233,TRUE,1,Testing
775,2012,775,Myanmar (Burma),MM,MMR,104,0.2983933381012522,49923696852.74,51413703,971.0192796799716,24.633761613809277,6.878346323583364,17.755415290225912,0.5,1,2.5,0.3333333333333333,0.5555555555555556,0.25,4,1.1388888888888888,1,1,0,0,1,1,1,0,0,0.5,0.5,0,TRUE,4,Level 4,-1.81205866447144,0.122510714625758,0.269,-0.078,0.03,0.866,0.961,-0.141,0.536,0.456,0.453,-0.378,0.413,-0.591,-0.005,-1.122,0.389,0.485,0.201,0.474,0.293,0.122,1,0.772,0.243,TRUE,1,Testing
775,2013,775,Myanmar (Burma),MM,MMR,104,0.3963339762274545,54130268061.1959,51852464,1043.9285597150388,24.714659349917355,6.950746336709461,17.763913013207894,0.5,1,2.5,0.3333333333333333,0.5555555555555556,0.25,4,1.1388888888888888,1,1,0,0,1,1,1,0,0,0.5,0.5,0,TRUE,4,Level 4,-1.63790263026991,0.118458546597246,0.007,0.068,0.175,0.928,1.069,-0.03,0.539,0.474,0.516,-0.173,0.401,-0.59,0.199,-0.752,0.422,0.466,0.253,0.515,0.354,0.157,1,0.651,0.373,TRUE,1,Testing
780,1990,780,Sri Lanka,LK,LKA,144,0.5837689505479255,21610565950.8614,17325769,1247.3077501415032,23.79644819642636,7.128742707646796,16.667705488779568,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,5,Level 5,-2.11169017635709,0.135086924946815,0.113,-0.284,-0.394,0.41,1.197,1.195,0.494,0.502,0.628,0.021,1.091,1.168,-0.43,0.133,0.496,0.171,0.656,0.603,0.465,0.253,1,0.42,0.613,TRUE,1,Training
780,1991,780,Sri Lanka,LK,LKA,144,0.5753095992221369,22652401013.5329,17535732,1291.7853109030693,23.84353168826981,7.16378050250343,16.67975118576638,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,4,Level 4,-1.82816072756698,0.125681021271307,0.113,-0.284,-0.394,0.41,1.197,1.195,0.494,0.502,0.628,0.021,1.091,1.168,-0.43,0.133,0.496,0.171,0.656,0.603,0.465,0.263,1,0.42,0.592,TRUE,1,Training
780,1992,780,Sri Lanka,LK,LKA,144,0.6204119805392388,23644340021.389,17736827,1333.0648160118492,23.886389600679305,7.195235943161521,16.691153657517784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,4,Level 4,-1.67286787829255,0.117240809618379,0.113,-0.284,-0.394,0.41,1.197,1.195,0.494,0.559,0.672,0.021,1.091,1.168,-0.43,0.38,0.531,0.303,0.656,0.622,0.496,0.282,1,0.42,0.592,TRUE,1,Training
780,1993,780,Sri Lanka,LK,LKA,144,0.6517878579629024,25279489479.6625,17924827,1410.3059114412931,23.95325921138755,7.2515619183091315,16.701697293078418,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,4,Level 4,-1.55546224597495,0.162910957644286,0.113,-0.284,-0.394,0.41,1.197,1.195,0.494,0.562,0.674,0.021,1.091,1.168,-0.43,0.38,0.532,0.303,0.656,0.629,0.504,0.291,2,0.42,0.592,TRUE,1,Training
780,1994,780,Sri Lanka,LK,LKA,144,0.6718196656591354,26707577108.3033,18094474,1476.0073770756364,24.00821314892059,7.297096003166652,16.71111714575394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,3,Level 3,-1.47607779842138,0.171640900009994,0.63,0.085,0.658,0.817,1.197,1.195,0.604,0.62,0.697,0.539,1.245,1.168,-0.43,0.383,0.633,0.474,0.709,0.679,0.516,0.294,2,0.442,0.609,TRUE,1,Training
780,1995,780,Sri Lanka,LK,LKA,144,0.6880364938455313,28184337182.7765,18242917,1544.94685157952,24.0620322415377,7.3427447884679875,16.719287453069715,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,5,Level 5,-1.59230279117539,0.163272482813333,0.63,0.085,1.219,0.817,1.197,1.195,0.604,0.665,0.756,1.06,1.245,1.168,-0.43,1.202,0.635,0.474,0.709,0.672,0.619,0.36,2,0.442,0.625,TRUE,1,Training
780,1996,780,Sri Lanka,LK,LKA,144,0.6644713166742839,29243302771.0817,18367290,1592.1403087271829,24.098916419316545,7.372834496143391,16.726081923173155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,4,Level 4,-1.63822184145284,0.118766273104991,0.63,0.085,1.219,0.817,1.197,1.195,0.604,0.665,0.756,1.06,1.245,1.168,-0.43,1.202,0.635,0.474,0.709,0.672,0.619,0.354,2,0.442,0.625,TRUE,1,Training
780,1997,780,Sri Lanka,LK,LKA,144,0.6773747989107998,31128272394.7752,18470897,1685.2604610796757,24.161382323386288,7.429675407149189,16.7317069162371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,4,Level 4,-1.50543546955221,0.163762121367922,0.63,0.085,1.219,0.817,1.197,1.195,0.604,0.665,0.756,1.06,1.245,1.168,-0.43,1.202,0.635,0.474,0.709,0.672,0.619,0.354,2,0.442,0.625,TRUE,1,Training
780,1998,780,Sri Lanka,LK,LKA,144,0.668001028740578,32606663947.8802,18564595,1756.389727213559,24.2077825200082,7.471015689896579,16.736766830111623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,4,Level 4,-1.44651868420323,0.166639836618106,0.63,0.085,1.219,0.817,1.197,1.195,0.604,0.596,0.713,1.06,0.608,1.168,-0.43,0.382,0.643,0.474,0.709,0.675,0.588,0.355,2,0.442,0.625,TRUE,1,Training
780,1999,780,Sri Lanka,LK,LKA,144,0.6701312625970757,34000475191.6354,18663293,1821.7832829198683,24.249640337689478,7.5075711261350415,16.742069211554433,0,1,0,0.3333333333333333,0,0,1,0.3333333333333333,1,0,0,1,1,0,0,0,0,0,0,0,TRUE,4,Level 4,-1.44693460249088,0.168012604556837,0.63,0.085,1.219,0.817,1.197,1.195,0.604,0.596,0.713,1.06,0.608,1.168,-0.43,0.382,0.643,0.474,0.709,0.675,0.586,0.354,2,0.442,0.625,TRUE,1,Training
780,2000,780,Sri Lanka,LK,LKA,144,0.7574232915903916,36033410227.3251,18777606,1918.9565606672707,24.307712406889507,7.5595368593092145,16.748175547580292,0,1,0,0.3333333333333333,0,0,1,0.3333333333333333,1,0,0,1,1,0,0,0,0,0,0,0,TRUE,5,Level 5,-1.50441101093423,0.174603874446761,0.63,0.085,1.219,0.817,1.197,1.195,0.604,0.556,0.679,0.298,0.513,1.168,-0.175,0.382,0.573,0.444,0.664,0.639,0.538,0.31,2,0.442,0.625,TRUE,1,Training
780,2001,780,Sri Lanka,LK,LKA,144,0.7246763967789178,35539972733.0088,18911727,1879.2558042429862,24.293923892452835,7.538631128648252,16.755292763804583,0,1,0,0.3333333333333333,0,0,1,0.3333333333333333,1,0,0,1,1,0,0,0,0,0,0,0,TRUE,4,Level 4,-1.35277473111841,0.184533205746416,0.63,0.085,1.928,0.817,1.197,1.195,0.604,0.556,0.679,0.298,0.513,1.168,-0.175,0.382,0.573,0.444,0.664,0.639,0.533,0.308,2,0.43,0.613,TRUE,1,Training
780,2002,780,Sri Lanka,LK,LKA,144,0.6669974457306811,36968739956.9887,19062476,1939.3461771172172,24.333338526462853,7.570106173148134,16.76323235331472,0,1,0,0.3333333333333333,0,0,1,0.3333333333333333,1,0,0,1,1,0,0,0,0,0,0,0,TRUE,3,Level 3,-1.0158069000449,0.221924151556308,0.63,0.085,1.928,0.817,1.197,1.195,0.604,0.625,0.743,0.298,0.849,1.168,-0.175,1.201,0.589,0.444,0.664,0.657,0.559,0.32,2,0.43,0.613,FALSE,0,Training
780,2003,780,Sri Lanka,LK,LKA,144,0.6582694411528748,39164782584.8226,19224036,2037.2820038842312,24.391043776488175,7.61937184743231,16.771671929055863,0,1,0,0.3333333333333333,0,0,1,0.3333333333333333,1,0,0,1,1,0,0,0,0,0,0,0,TRUE,3,Level 3,-0.768828663592976,0.221096488080011,0.63,0.085,1.928,0.817,1.197,1.195,0.604,0.625,0.743,0.298,0.849,1.168,-0.175,1.201,0.589,0.444,0.664,0.657,0.559,0.32,2,0.43,0.613,TRUE,1,Training
780,2004,780,Sri Lanka,LK,LKA,144,0.6945022558886972,41297328996.3288,19387153,2130.1389119036094,24.44406366160962,7.6639424734330985,16.78012118817652,0,1,0,0.3333333333333333,0,0,1,0.3333333333333333,1,0,0,1,1,0,0,0,0,0,0,0,TRUE,3,Level 3,-0.81935858153268,0.234422772669648,0.63,-0.092,1.928,0.817,1.197,1.195,0.59,0.625,0.743,0.298,0.849,1.168,-0.175,1.201,0.575,0.444,0.664,0.64,0.563,0.314,2,0.43,0.628,FALSE,0,Training
780,2005,780,Sri Lanka,LK,LKA,144,0.6431332573966875,43875004221.1898,19544988,2244.821241189291,24.50461061494189,7.716381171700654,16.78822944324124,0,1,0,0.3333333333333333,0,0,1,0.3333333333333333,1,0,0,1,1,0,0,0,0,0,0,0,TRUE,4,Level 4,-1.1871742825828,0.245300138541339,0.096,-0.886,-0.898,0.432,1.197,1.195,0.4,0.53,0.704,0.298,0.849,0.908,-0.846,-0.064,0.576,0.444,0.678,0.596,0.515,0.307,2,0.579,0.492,TRUE,1,Training
780,2006,780,Sri Lanka,LK,LKA,144,0.6226625004770385,47239467615.6057,19695977,2398.432310090822,24.57849555843234,7.782570598776448,16.795924959655892,0,1,0,0.3333333333333333,0,0,1,0.3333333333333333,1,0,0,1,1,0,0,0,0,0,0,0,TRUE,5,Level 5,-1.65899486197165,0.119073829161493,-0.097,-0.997,-0.898,0.432,1.197,1.195,0.376,0.45,0.503,-0.638,0.481,0.913,-0.693,-0.231,0.512,0.366,0.65,0.509,0.427,0.244,1,0.579,0.473,TRUE,1,Training
780,2007,780,Sri Lanka,LK,LKA,144,0.5994659477709814,50450252089.2848,19842044,2542.5934994038316,24.64425358054791,7.84093990183999,16.803313678707923,0,1,0,0.3333333333333333,0,0,1,0.3333333333333333,1,0,0,1,1,0,0,0,0,0,0,0,TRUE,5,Level 5,-1.58618926938243,0.163953966343641,0.118,-0.997,-1.254,0.421,1.223,0.823,0.416,0.411,0.462,-0.721,0.095,0.917,-0.766,-0.467,0.508,0.329,0.634,0.536,0.428,0.234,1,0.579,0.503,TRUE,1,Training
780,2008,780,Sri Lanka,LK,LKA,144,0.5537029836296754,53452086558.5484,19983984,2674.746264736221,24.7020515112336,7.891609800526936,16.810441710706662,0,1,1,0.3333333333333333,0.2222222222222222,0,2,0.5555555555555556,1,0,0,1,1,0,0,1,0,0,0,0,TRUE,5,Level 5,-1.53299596140635,0.164137345780709,0.118,-0.997,-1.246,0.428,1.188,0.827,0.46,0.385,0.458,-0.704,0.101,0.917,-0.823,-0.511,0.519,0.329,0.69,0.493,0.452,0.26,1,0.579,0.47,TRUE,1,Training
780,2009,780,Sri Lanka,LK,LKA,144,0.42945300668738823,55343713411.585,20123508,2750.2020726995015,24.73682891081734,7.919429668942659,16.817399241874682,0,1,2,0.3333333333333333,0.4444444444444444,0,3,0.7777777777777777,1,0,0,1,1,0,1,1,0,0,0,0,TRUE,5,Level 5,-1.57432420629586,0.167586712495204,0.026,-0.997,-1.226,0.428,1.215,0.83,0.397,0.344,0.45,-0.803,0.101,0.917,-0.805,-0.511,0.459,0.285,0.625,0.476,0.421,0.236,1,0.586,0.478,TRUE,1,Training
780,2010,780,Sri Lanka,LK,LKA,144,0.4636389036663586,59780038130.7287,20261738,2950.3904418628204,24.81393763165293,7.989692793749795,16.824244837903137,0,1,2,0.3333333333333333,0.4444444444444444,0,3,0.7777777777777777,1,0,0,1,1,0,1,1,0,0,0,0,TRUE,4,Level 4,-1.41597657544211,0.178841371275071,-0.071,-0.602,-0.435,0.457,1.306,-0.402,0.435,0.429,0.468,-0.721,0.154,1.287,-0.461,-0.228,0.523,0.432,0.687,0.523,0.416,0.224,1,0.593,0.434,FALSE,0,Training
780,2011,780,Sri Lanka,LK,LKA,144,0.5498457842286846,64804393790.3054,20398496,3176.9201901113393,24.894639243411905,8.063667512805514,16.83097173060639,0,1,2,0.3333333333333333,0.4444444444444444,0,3,0.7777777777777777,1,0,0,1,1,0,1,1,0,0,0,0,TRUE,4,Level 4,-1.33631008922899,0.182279135016524,-0.184,-0.602,-0.435,0.457,1.3,-0.285,0.45,0.447,0.533,-0.625,0.154,1.287,-0.348,-0.228,0.538,0.432,0.679,0.511,0.463,0.244,1,0.593,0.458,FALSE,0,Testing
780,2012,780,Sri Lanka,LK,LKA,144,0.514920819017498,70730483027.1357,20532599,3444.789577156584,24.982142477140165,8.144618100931051,16.837524376209114,0,2,2,0.6666666666666666,0.4444444444444444,0,4,1.1111111111111112,1,1,0,1,1,0,1,1,0,0,0,0,TRUE,4,Level 4,-1.15001546074446,0.211859577412267,-0.184,-0.602,-0.435,0.471,1.3,-0.315,0.432,0.462,0.538,-0.67,0.338,1.282,-0.275,-0.228,0.533,0.433,0.702,0.511,0.436,0.236,1,0.593,0.467,FALSE,0,Testing
780,2013,780,Sri Lanka,LK,LKA,144,0.4925779219933015,73132294147.6547,20663053,3539.2782541696374,25.015535886551586,8.171678102337928,16.843857784213657,0,2,2,0.6666666666666666,0.4444444444444444,0,4,1.1111111111111112,1,1,0,1,1,0,1,1,0,0,0,0,TRUE,4,Level 4,-0.935133324932856,0.224302912335646,-0.282,-0.853,0.162,0.606,1.594,-0.223,0.373,0.451,0.632,-0.195,0.313,1.25,-0.237,-0.085,0.549,0.416,0.763,0.525,0.475,0.267,1,0.605,0.451,FALSE,0,Testing
790,1990,790,Nepal,NP,NPL,524,0.32979459013909646,6980836291.57658,18905480,369.24935476785464,22.66643455909053,5.911472173997247,16.754962385093283,0,2,0,0.6666666666666666,0,0,2,0.6666666666666666,1,1,0,1,1,0,0,0,0,0,0,0,TRUE,3,Level 3,-0.896749882356858,0.190701575680096,0.168,0.462,1.017,0.275,0.179,0.996,0.563,0.81,0.787,1.6,0.051,-0.199,1.454,1.623,0.363,0.52,0.544,0.231,0.219,0.207,0,0.84,0.391,FALSE,0,Training
790,1991,790,Nepal,NP,NPL,524,0.3638474104218035,7425266368.47762,19405506,382.63709116771395,22.72815439553414,5.94708699733529,16.78106739819885,0,2,0,0.6666666666666666,0,0,2,0.6666666666666666,1,1,0,1,1,0,0,0,0,0,0,0,TRUE,2,Level 2,-0.761194171117636,0.198577724320934,1.478,1.543,1.655,1.065,0.725,-0.36,0.838,0.888,0.879,1.956,0.395,0.694,2.128,1.623,0.707,0.621,0.647,0.88,0.308,0.254,1,0.84,0.494,FALSE,0,Training
790,1992,790,Nepal,NP,NPL,524,0.44014717444988305,7730302653.73143,19938322,387.71079400420103,22.768413851914005,5.960259685414426,16.808154166499577,0,2,2,0.6666666666666666,0.4444444444444444,0,4,1.1111111111111112,1,1,0,1,1,1,0,1,0,0,0,0,TRUE,3,Level 3,-0.721042802146993,0.196050935639336,1.42,1.543,1.655,1.065,0.725,-0.36,0.811,0.888,0.879,1.956,0.395,0.694,2.128,1.623,0.72,0.656,0.647,0.902,0.397,0.322,1,0.84,0.512,FALSE,0,Training
790,1993,790,Nepal,NP,NPL,524,0.4752594189742982,8027668085.43554,20489973,391.78519588266613,22.806159922411382,5.970713719913128,16.835446202498254,0,2,2,0.6666666666666666,0.4444444444444444,0,4,1.1111111111111112,1,1,0,1,1,1,0,1,0,0,0,0,TRUE,3,Level 3,-0.683351333991015,0.197188473608914,1.42,1.543,1.655,1.065,0.725,-0.36,0.811,0.888,0.879,1.956,0.395,0.694,2.128,1.623,0.729,0.656,0.639,0.902,0.397,0.324,1,0.84,0.512,FALSE,0,Training
790,1994,790,Nepal,NP,NPL,524,0.5757319202269605,8687481346.85249,21040899,412.8854640123737,22.885148900710124,6.023170227652279,16.861978673057845,0,2,2,0.6666666666666666,0.4444444444444444,0,4,1.1111111111111112,1,1,0,1,1,1,0,1,0,0,0,0,TRUE,3,Level 3,-0.610355166041579,0.207653340322798,1.42,1.543,1.655,1.065,0.725,-0.36,0.811,0.888,0.879,1.956,0.395,0.694,2.128,1.623,0.729,0.656,0.639,0.902,0.399,0.324,1,0.84,0.512,FALSE,0,Training
790,1995,790,Nepal,NP,NPL,524,0.6111901275095069,8988802062.4407,21576074,416.60971604197783,22.919245424319783,6.032149850787216,16.887095573532566,0,2,2,0.6666666666666666,0.4444444444444444,0,4,1.1111111111111112,1,1,0,1,1,1,0,1,0,0,0,0,TRUE,3,Level 3,-0.780776286253341,0.250076570275125,1.42,1.543,1.655,1.065,0.725,-0.161,0.811,0.859,0.876,1.956,0.395,0.694,2.128,1.61,0.728,0.604,0.655,0.867,0.391,0.307,1,0.84,0.509,FALSE,0,Training
